steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
26150	2615	362.1359431743622	8.964255590495	8.831742396310505	0.5160024275106744	9.78241218787188	8.421039489534216	4.667196967225742	0.011300195917391362	25150
26160	2616	362.2587835788727	8.833715565567932	8.842339673041803	0.46309764517571433	9.52699440142111	8.070972467199976	4.66912143546049	0.011496391092334296	25160
26170	2617	362.3684730529785	8.977511049904084	8.936297611952838	0.2491076209271376	9.346257236484702	8.631636190030608	4.676726247981207	0.01157648305190456	25170
26180	2618	362.478887796402	9.098646186569969	9.125282573083357	0.34792685714569027	9.561183372169598	8.61724669318915	4.674460164076947	0.011475178118201613	25180
26190	2619	362.5894820690155	8.940215362792328	9.090947966306047	0.3891770000044699	9.361411159764303	8.05214666938862	4.671073674692635	0.011346378708852687	25190
26200	2620	362.70527720451355	8.676245975729687	8.739514062817225	0.3602567386121417	9.216821710319493	8.164272712571439	4.666437395054011	0.011526433085054024	25200
26210	2621	362.8180112838745	9.007172884405163	9.111127889731002	0.33573110341990164	9.522767429609967	8.519745885495718	4.66809322496702	0.011593674622288684	25210
26220	2622	363.002560377121	9.053808390474648	9.094790633217592	0.29218279302993333	9.553590745284193	8.42502286732125	4.668309132019527	0.011673573334273603	25220
26230	2623	363.1378049850464	8.848095051470288	8.759788488969704	0.47837328237085813	9.701205526751735	8.133671618244515	4.668327448365197	0.011813788028698955	25230
26240	2624	363.2615211009979	8.831906169089892	8.812760217170258	0.38893246528196856	9.330240585743079	8.08341360110227	4.665937425519593	0.011899039983547174	25240
26250	2625	363.36982917785645	8.897592698234252	8.78291254912185	0.33905335051270435	9.386260908593682	8.364654311350368	4.672911566196299	0.011763775367212025	25250
26260	2626	363.4807560443878	8.986192253733446	9.02912688553363	0.4383786756908563	9.538009319981231	7.94626137409692	4.692491455555813	0.011622142310977525	25260
26270	2627	363.59896445274353	8.604618899387098	8.474279798812605	0.5282905745713199	9.598912204035544	8.107078458963944	4.695351795325848	0.011773595538078626	25270
26280	2628	363.71819138526917	8.92378041985062	8.931407807506185	0.263617185446493	9.322118344611047	8.32350251154079	4.695136120890394	0.011693554355276074	25280
26290	2629	363.8313317298889	8.844678575079062	8.84873702392684	0.6341179915261763	9.740277137703107	7.831367150705994	4.708173154964695	0.01184070853954543	25290
26300	2630	364.01991748809814	8.943883311537244	8.932625924044832	0.3663288687536033	9.579283604044594	8.392482202018824	4.710037045983032	0.011897014091661834	25300
26310	2631	364.1413309574127	8.78331454408318	8.823791454138803	0.5405789816667522	9.50397385526761	8.127276675255871	4.702200787760317	0.011893099469342597	25310
26320	2632	364.2530164718628	8.963132251590965	8.946124060353133	0.5918564348928768	9.963185974146343	7.963241553519584	4.705118580087029	0.011664540735728906	25320
26330	2633	364.36603021621704	8.950647945873731	9.008886473935549	0.2430429319957559	9.303659131559144	8.484909773987729	4.7253191127460585	0.011837994048178388	25330
26340	2634	364.4790279865265	9.03903076066963	9.052018440110533	0.23430349123344124	9.48394065302527	8.632362952137957	4.717016554938086	0.01186092287251096	25340
26350	2635	364.59754157066345	9.284332213178907	9.297359068354954	0.2952713122217034	9.654628477698425	8.656448017370623	4.721494764884905	0.011580421837569183	25350
26360	2636	364.7143657207489	8.872891859488664	8.886765939234715	0.3393272428763248	9.575836879337304	8.350329518824214	4.718943767145697	0.011414097313670766	25360
26370	2637	364.82116746902466	8.868783071320802	8.890807092022328	0.3653385509856266	9.259309955236004	8.038293450009101	4.715909405655734	0.011485989534528004	25370
26380	2638	365.0029344558716	9.028316637263334	9.153876810702908	0.5501976308332256	9.813329389229136	7.940716299759494	4.700932672286556	0.011281142048428741	25380
26390	2639	365.1230764389038	8.904737754027813	8.895697825801651	0.41644065179946016	9.534154370926041	8.34106100100751	4.699459974182293	0.011437072132099239	25390
26400	2640	365.23295044898987	8.829780956530149	8.857712900921406	0.2933740906639212	9.132918541270492	8.305739436963917	4.694754989138215	0.011224762307805405	25400
26410	2641	365.36305809020996	9.04120191676987	9.087566944676922	0.42804455021131715	9.936811306317592	8.464578447607746	4.688103299133163	0.011223497016115368	25410
26420	2642	365.47317576408386	8.965126977844562	9.068090917432574	0.45785514973046204	9.600260485628574	8.18103531062869	4.691012537250188	0.011167059595373046	25420
26430	2643	365.5852916240692	8.951474827369399	9.149033886251647	0.4441709275548097	9.370452796723184	8.103294547890075	4.70807911952921	0.011052897177231982	25430
26440	2644	365.6963212490082	9.041096791832798	8.935460254133815	0.38521559190737564	9.727189013174826	8.38269369449138	4.706359421664242	0.011038879565875388	25440
26450	2645	365.80683183670044	8.822833868344159	8.820980608369368	0.34003056625094474	9.244229890733175	8.2695944031912	4.712252183383705	0.011237429616219532	25450
26460	2646	365.9929840564728	8.929759979476911	8.966197862226192	0.42462144445181094	9.536880659783813	7.997170922981568	4.7132115895085205	0.011247164818622432	25460
26470	2647	366.1146116256714	9.145192809966883	9.164449777219373	0.2835777729564704	9.56024359382622	8.6636386377442	4.736868235396006	0.011132341790346984	25470
26480	2648	366.23259592056274	8.888367518020754	8.941473643529697	0.36691149088703034	9.38033555154404	8.259203428866488	4.730235536852771	0.011288224106810347	25480
26490	2649	366.3399622440338	8.980864558550119	8.951387984204164	0.3608214628497075	9.51879937586358	8.419447318089295	4.736999294129657	0.011282219480912433	25490
26500	2650	366.45255184173584	8.919732398091222	8.931561173561605	0.3784746481228874	9.70866782757373	8.283903832091024	4.740698005978455	0.011105350897866623	25500
26510	2651	366.56564140319824	9.029993692056847	9.068166946013147	0.5238329667582016	9.887557313723326	8.245788018274922	4.736796063744114	0.010913367316432245	25510
26520	2652	366.69571590423584	9.052137172150658	9.233915401414656	0.3976180931994361	9.349485220138478	8.160008246302665	4.745724399525798	0.01073334271086081	25520
26530	2653	366.890677690506	8.955583909214006	9.039761412102866	0.45197802725615727	9.490769275956186	8.210318488021958	4.744851703017492	0.010695124625206153	25530
26540	2654	367.04442405700684	8.817428086009349	8.760602797930655	0.362495479339138	9.721143167833825	8.41413706174588	4.738022841447382	0.01056194555706163	25540
26550	2655	367.15999269485474	8.777002462465234	8.605343110204206	0.5321094944510604	9.971392720889842	8.051850711239764	4.7186815271626585	0.010687301043792776	25550
26560	2656	367.27138328552246	8.880012614904896	8.98335687009546	0.3946285248592994	9.46136550535547	8.132407074379138	4.727017469561821	0.010628410823833275	25560
26570	2657	367.3813524246216	8.666931616442339	8.585733329755373	0.36046361912579206	9.528772141776582	8.274558757506139	4.71671846364932	0.010844114690178649	25570
26580	2658	367.4912459850311	8.74635273082338	8.679486047379989	0.5661367579149733	9.538028727428518	7.953626740355821	4.717504174910785	0.011139245113881716	25580
26590	2659	367.60773849487305	9.020884849571797	8.981873767579277	0.46249868021551827	9.733541600341184	8.255776896516156	4.72208510884102	0.011313620016783084	25590
26600	2660	367.7219400405884	8.961442903890715	8.92654654748916	0.6800729488589123	9.990051491898123	7.972614688865326	4.744553159689699	0.011233359136020507	25600
26610	2661	367.8407838344574	8.976141716380646	8.895457917421298	0.49765140575079664	9.720696232261554	8.232133970469889	4.74194393019361	0.01132534937478134	25610
26620	2662	368.0169587135315	8.834737020090905	8.572423561489533	0.5328269332447121	9.648848567761195	8.316181207793537	4.747339214669088	0.011705123176482873	25620
26630	2663	368.13818287849426	9.011072680568645	9.03406666506612	0.1667382445553043	9.21952581191719	8.671734274679508	4.752495367312513	0.011761349651342616	25630
26640	2664	368.3563151359558	8.730963667027149	8.938069513569122	0.642792962560427	9.377771269726628	7.509641831907098	4.751315887246871	0.011905016405271555	25640
26650	2665	368.49303936958313	8.559259309498149	8.601355800299103	0.5126405382064577	9.25483224869272	7.722655441357902	4.750094753392255	0.011997630977393904	25650
26660	2666	368.61386156082153	8.638457859150801	8.897773539659898	0.8597010664482915	9.616724640956146	6.387704058011843	4.752274361669196	0.012113313393433554	25660
26670	2667	368.73194456100464	9.055604799058777	9.03817984815509	0.3845050267225921	9.914637706682079	8.359512646157158	4.753436259416709	0.012022802083594903	25670
26680	2668	368.8548204898834	8.828538777314588	8.812846553633376	0.5532663165407032	9.777592480814583	8.115069782557896	4.751536333289883	0.012444536583510081	25680
26690	2669	369.0271553993225	8.720373688951629	8.78811790304065	0.5114081508472509	9.36099602548788	7.898739101073406	4.758203463107216	0.012522909978122958	25690
26700	2670	369.1510112285614	9.064378236344993	9.053505025105526	0.4326676266548602	9.945835768446662	8.378067633458915	4.755652115978681	0.012529291683310875	25700
26710	2671	369.2649476528168	8.891713002319392	8.911093796671876	0.41739856147432874	9.4742507889219	8.154584944495431	4.755368626523401	0.012216068662181464	25710
26720	2672	369.37464427948	8.429393264863101	8.2853394037176	0.504415579805392	9.319290014484004	7.830920412214408	4.75318142954558	0.012186574533630711	25720
26730	2673	369.4873878955841	8.581850414323426	8.622943878052116	0.5092521016478867	9.342007517625687	7.703780977071082	4.746706303449252	0.01216686093623423	25730
26740	2674	369.6058852672577	8.831613825232482	8.770803896799002	0.49791828874260985	9.556682783067071	7.9798433135324425	4.738836344952053	0.012105737078857554	25740
26750	2675	369.7208194732666	8.54399105776439	8.466194853919362	0.43969656949647873	9.459786857426785	8.074793922414196	4.73815878289817	0.01194998654401188	25750
26760	2676	369.8527629375458	8.964621525990754	9.073234623090809	0.3347393034045018	9.336899379082583	8.252301317167777	4.740141211204687	0.012013715599241677	25760
26770	2677	370.02452850341797	8.932141349409223	8.84286855567652	0.5359130305621015	9.99749669281572	8.082076907440456	4.728406296884599	0.012048932510260091	25770
26780	2678	370.14471983909607	8.76062258608553	8.707346574026246	0.478475342105611	9.646057840400553	7.873320292950473	4.732240285659708	0.012011662513262846	25780
26790	2679	370.26705837249756	8.962541376170126	8.939324304629693	0.34075405717288515	9.51212485589585	8.331002810430002	4.738001042119162	0.011751950746491298	25790
26800	2680	370.3801488876343	8.92311905447416	8.910976894583825	0.4379859013648573	9.981807081744071	8.24423792111263	4.737027786619603	0.01155973724114981	25800
26810	2681	370.48935174942017	8.956421300040358	9.021356542318017	0.31610875124086113	9.483701994306793	8.502756773633696	4.747011786978777	0.011438423125481496	25810
26820	2682	370.60672879219055	8.918172817407036	8.964952214293035	0.3671984694850104	9.41896243343104	8.183536159300939	4.741480189089813	0.011403420181849961	25820
26830	2683	370.719398021698	8.961161744587363	8.965127855122883	0.23959072191030042	9.28941991567655	8.622573504705636	4.745051725698762	0.011380055182967396	25830
26840	2684	370.8319466114044	9.02174661041855	8.983192074698714	0.4593022398745874	9.572620627194203	8.387703653046358	4.7429146779572715	0.011260736090245738	25840
26850	2685	371.0149140357971	8.645512647346116	8.65460838022314	0.3475597397601925	8.987532693341683	7.760273407552536	4.736598332189298	0.011361073903098503	25850
26860	2686	371.13152527809143	9.207254941997252	9.208695581371968	0.33762242838999956	9.711126401738158	8.67838576637574	4.747061171558341	0.011470987904973393	25860
26870	2687	371.31599974632263	8.891246134685701	8.850554770310286	0.334504040615272	9.338268542027182	8.484557014128383	4.745330498756003	0.011524746085757672	25870
26880	2688	371.44060349464417	8.697673523435085	8.68633240092791	0.39206837034963987	9.205148793321243	8.010699993419223	4.756347715708106	0.01169182401012489	25880
26890	2689	371.55318689346313	8.7356661249483	8.703022590145423	0.3103839371020594	9.274311749619171	8.291060354870492	4.748574501463446	0.011741041498492952	25890
26900	2690	371.66075444221497	8.973295349940493	8.968946780171862	0.301332783879326	9.46217452749853	8.520461434798337	4.7520902003225896	0.011590174212447532	25900
26910	2691	371.7804160118103	9.057614391599238	9.048531480541431	0.25627643272648815	9.479490268736132	8.649837365529642	4.749271516984784	0.011373028106098112	25910
26920	2692	371.962837934494	8.914176966144309	9.015264602515328	0.40968738170701086	9.364872919557513	8.114118337390234	4.7533601649462325	0.011292063622055225	25920
26930	2693	372.091349363327	9.04481332460669	9.140334133610143	0.3349309194061885	9.418854633937602	8.322092227817333	4.75745955148887	0.011304362976500953	25930
26940	2694	372.2084381580353	8.66052701718228	8.501590088213804	0.6276998066561695	9.608130730615008	7.945006306057595	4.74044251195461	0.011122959180393093	25940
26950	2695	372.3178734779358	8.96854149999262	9.021734762641858	0.3740157153017095	9.407631572980218	8.329759258556887	4.74711185298437	0.011266585642648375	25950
26960	2696	372.42880153656006	8.741408278182032	8.752147040753634	0.3032013150039395	9.3420461261758	8.321807792326169	4.775568630229869	0.011655534363111238	25960
26970	2697	372.5448725223541	9.048195631349527	9.167135025627246	0.3352614028556952	9.519747014766509	8.490421042417506	4.7795735643347745	0.011681692165304451	25970
26980	2698	372.7360610961914	9.140071627673578	9.051381076486336	0.3184047503738908	9.81383629294143	8.708165972278792	4.772985828136595	0.011618724338527592	25980
26990	2699	372.8882040977478	8.860890465168227	8.77204920980034	0.4472773575740963	9.615303549695719	8.193288423695268	4.766805181888116	0.011574262117235225	25990
27000	2700	373.32463693618774	9.21387820332821	9.229811119541697	0.3618986348419794	9.789267974428839	8.566349640607926	4.762994681843844	0.011570762295591763	26000
27010	2701	373.4358124732971	8.754381351736509	8.734474213575687	0.442425391589148	9.532722548585152	7.990890675367277	4.751023252218548	0.011380400964359454	26010
27020	2702	373.55517983436584	8.875844004828652	8.908249061506714	0.38651256048324545	9.39240701038572	8.224018918744498	4.761449613610748	0.011516245926533632	26020
27030	2703	373.66904735565186	8.863577251991089	9.01191884382997	0.4896199293799396	9.424753181994475	8.23318199849402	4.757067133865062	0.01199346661137458	26030
27040	2704	373.78260707855225	8.928914610116822	8.909964035916973	0.5091232742027696	9.714410171706668	7.984316354981703	4.746784651118567	0.01197189010361846	26040
27050	2705	373.9550714492798	9.069633646661625	9.116562116963072	0.3037306217842012	9.495587626917054	8.343456671359936	4.742134724176866	0.01192353788051415	26050
27060	2706	374.08761167526245	8.562640517842803	8.600702142170107	0.41565626965651065	9.121465728712607	7.985326919042559	4.73459044395892	0.011802495043596484	26060
27070	2707	374.2007601261139	8.98696106073984	8.919333358598767	0.4483341491976151	9.670747090570195	8.062217126184494	4.734173517311901	0.011935094364042161	26070
27080	2708	374.30908703804016	8.954479617168891	9.145431316502712	0.36728942437485046	9.364459902910756	8.338119234893556	4.736579442445601	0.011745590564882065	26080
27090	2709	374.41922092437744	8.806900280049623	8.861610202329727	0.3479657324263637	9.40546171456147	8.319560218344924	4.73970275824721	0.011745345095029808	26090
27100	2710	374.5282950401306	9.343888279749551	9.35667445620454	0.41607681652691286	9.995651412532434	8.563538446143005	4.7411354685738685	0.011649695295560215	26100
27110	2711	374.63753843307495	8.642834770234549	8.700976212132158	0.36575576690875666	9.123341077492798	7.948651466973628	4.737023717012286	0.012090674667349645	26110
27120	2712	374.7474193572998	8.898471992839717	8.964945479041365	0.3488112190392171	9.325641397259174	8.412320173051826	4.739237439317739	0.012320808018127384	26120
27130	2713	374.8978135585785	8.922306396645492	8.93579825088398	0.4339570889670623	9.504632626650011	8.2555324064401	4.748208392491621	0.012479913581394986	26130
27140	2714	375.0408926010132	8.98141035969083	8.963904256525696	0.5714135313393277	9.728528223427812	8.11825662069465	4.749044414278172	0.012597415808843486	26140
27150	2715	375.1591377258301	8.965064545781606	9.083393846117977	0.337370969335037	9.312297308211468	8.225512055053514	4.747577890136956	0.012713308977726191	26150
27160	2716	375.2736282348633	9.070107251458108	9.01582977681143	0.49762402458336435	9.785906726263667	8.398068578295396	4.7513296397790485	0.01253812671154596	26160
27170	2717	375.383588552475	8.751458943110455	8.621634512875872	0.47953257555497286	9.588391518329596	8.066493917362259	4.754082580219982	0.012482395604422889	26170
27180	2718	375.4971413612366	9.029127971820804	9.073515327858072	0.2469003685112276	9.356501499877929	8.608846006946553	4.749400049765734	0.012332084902799781	26180
27190	2719	375.6075472831726	9.088995152963552	9.107365672591065	0.3160307681912032	9.615204555777137	8.579764619777999	4.7491831324809	0.011986044071583747	26190
27200	2720	375.7885961532593	9.126936767119963	9.09427819244508	0.3143671086572278	9.72747065491499	8.674823358232056	4.7568900951567485	0.012006088024499324	26200
27210	2721	375.97865056991577	8.792193017071346	8.81554007720159	0.4768791259130138	9.633840415062652	7.967030883001544	4.751023292617415	0.011561973102995435	26210
27220	2722	376.1030924320221	9.007773200516791	8.977360436800527	0.3947440769261362	9.749903683754667	8.51109282133678	4.755650436282083	0.012005005335415894	26220
27230	2723	376.2164933681488	8.827838481822068	8.812594716215735	0.5018538626056759	9.62449390655061	8.20895704826147	4.757871051318666	0.012062260640863872	26230
27240	2724	376.32730054855347	8.96387783015565	9.00245349777095	0.3453320478259681	9.401152336437272	8.49262832018161	4.774726006682066	0.012125879192427375	26240
27250	2725	376.436096906662	8.971019396215596	8.910399668286768	0.4734214427364705	9.584244101872672	8.32739374212599	4.773221452963599	0.012472030737168748	26250
27260	2726	376.5483593940735	8.904237053544747	8.83672017678374	0.3062363955320208	9.416999310653164	8.404097146086785	4.761335358072336	0.012293042766372773	26260
27270	2727	376.6566061973572	8.92879762658586	9.016519339654304	0.4975688549614866	9.706076540178927	7.864794084425609	4.765984423690513	0.01234747922376717	26270
27280	2728	376.771799325943	8.810034995003168	8.75542271826566	0.33587161755717193	9.343232179542344	8.343731277826631	4.760302737509473	0.012083859474160626	26280
27290	2729	376.95519638061523	9.136465889534175	9.18761199787022	0.4450210412536226	9.971619172235055	8.332396702527994	4.771405248229655	0.012152470061425138	26290
27300	2730	377.09199357032776	8.768552357129202	8.95490894854284	0.5186716420802706	9.554807678642025	8.011623177144118	4.753731159140724	0.012232637407950105	26300
27310	2731	377.21083521842957	8.802578250247388	8.688517169625396	0.3103308017103132	9.29839735750895	8.394149681892552	4.74415453097884	0.012150318385215875	26310
27320	2732	377.3217866420746	9.138694780830635	9.329742879766357	0.37036213544013985	9.531983655309222	8.560835682961205	4.741148570494783	0.011871194605345286	26320
27330	2733	377.43664932250977	8.99429981807442	8.998799666408743	0.25154196687829783	9.360968991068866	8.523612529587274	4.733073870644731	0.011709966858369013	26330
27340	2734	377.55033135414124	8.976707264717142	8.996652371807134	0.4430876077531684	9.540888232273765	8.249991532132352	4.736482732639155	0.011379699799218752	26340
27350	2735	377.6632821559906	9.137946434432145	9.21012196649881	0.35848454210777897	9.618058041225908	8.667970483989219	4.727138007164526	0.011168566407125834	26350
27360	2736	377.77530336380005	8.97037608701191	8.74363622575483	0.4239586203910499	9.593272432282717	8.502943530694118	4.723640513208554	0.011178287829095418	26360
27370	2737	377.9522361755371	9.248592761729899	9.248919767142532	0.4243711120614517	9.966803168025416	8.55844662632498	4.728887101875786	0.01088400090308481	26370
27380	2738	378.08289408683777	8.604163372084578	8.626221100068978	0.4052420158659979	9.215078045246832	7.955357779824852	4.726130535435664	0.010779022820622514	26380
27390	2739	378.1972076892853	9.092556494959602	8.95441102263213	0.38741079257882527	9.963754542691094	8.731421066996042	4.711036225643648	0.010917620983856178	26390
27400	2740	378.30579590797424	8.625457038262384	8.552937753560354	0.3525700247021299	9.359896309318376	8.176462189822406	4.703076808323101	0.01100208685263413	26400
27410	2741	378.41943407058716	9.057013229803692	9.026334419802279	0.3278017581835025	9.480925017724	8.501026900460172	4.711280329583994	0.010946595824471803	26410
27420	2742	378.53436970710754	9.037742100064417	9.043389234131961	0.24049389740719504	9.458982949255844	8.729352546330771	4.716717347660357	0.010996462693101682	26420
27430	2743	378.64976048469543	8.941656130247639	8.85957267525232	0.3972058118986469	9.4842107900851	8.335187759982158	4.719778919276666	0.01119084029682521	26430
27440	2744	378.75942397117615	8.92910111250478	8.885458984564838	0.36933569244185815	9.398405448658432	8.297050846756497	4.718279316279406	0.011213987249215787	26440
27450	2745	378.9143569469452	9.01125246693555	9.128803257767853	0.4996598615913518	9.785162054676968	8.054241906146778	4.735283071251622	0.011030937749837814	26450
27460	2746	379.0515789985657	9.033727807869326	9.072685295417218	0.5100555374368438	9.773152751965956	8.251020084587319	4.728771346514653	0.010908082600125064	26460
27470	2747	379.1648244857788	9.117637422519994	9.162019041136766	0.25710153557087345	9.476725568240495	8.607397603171844	4.731112683143046	0.010880643976171491	26470
27480	2748	379.2756440639496	8.89873497689153	8.887431689668212	0.41168522650720624	9.580862958212427	8.203409838886774	4.727275227619044	0.010805893646736188	26480
27490	2749	379.38484835624695	8.966201901757264	8.963174011207498	0.5243397547564516	9.699394597655495	8.329543923461863	4.727684598129646	0.010583073237518816	26490
27500	2750	379.49381017684937	8.842466387109594	8.733679933080014	0.46695555355263074	9.698971747517609	8.219415853816827	4.723271684400134	0.010551534472815417	26500
27510	2751	379.60589122772217	8.681467897551553	8.70327976893595	0.25660446921212154	8.934393446561943	8.127123367341206	4.717120180380502	0.010445795177406387	26510
27520	2752	379.717960357666	8.861036013127437	8.846019822761432	0.21852793721237748	9.284743413771677	8.496274569758581	4.720772953149021	0.010609517712069983	26520
27530	2753	379.83035826683044	8.900217877323934	9.053339084705401	0.41181959412946295	9.317509322262094	8.279994847396562	4.720722338326039	0.010910437489227315	26530
27540	2754	380.00229120254517	8.86105143527552	8.733904304292746	0.38584370981820965	9.383657976843756	8.35174571479923	4.716176557687911	0.010870927008771283	26540
27550	2755	380.1320090293884	9.100320013772425	9.02580926130971	0.4587297026157308	9.880030533590396	8.317733447990562	4.720709704565981	0.011218721048826832	26550
27560	2756	380.25776863098145	8.724579050485984	8.616763511800436	0.40624944039941735	9.425015861290225	8.123330039014226	4.7163532062283355	0.011469219498311107	26560
27570	2757	380.38786268234253	8.828308762003063	8.812098411374494	0.2936980790126625	9.30577972190332	8.306561171927477	4.733032588894285	0.011400931989656691	26570
27580	2758	380.5030291080475	8.776970090379596	8.660952994330923	0.36552303883110665	9.30311019117296	8.29965220354645	4.728989345791386	0.011491942319681847	26580
27590	2759	380.6198220252991	9.065785219466354	9.13166576577621	0.3679385833473344	9.585824343621747	8.40080567173917	4.737298061195355	0.01137817502023941	26590
27600	2760	380.7555170059204	8.899182644505817	8.934627326818354	0.3891971676368947	9.375526395576712	8.36549199119119	4.739631308228947	0.011171788386768126	26600
27610	2761	380.91717982292175	8.873947708468542	8.757258517759935	0.46625829452622886	9.584447272646681	8.370468292188685	4.73644703940017	0.011122584031794357	26610
27620	2762	381.06261372566223	9.19878985270898	9.205940652268552	0.22563150087036113	9.567964945926127	8.871137976634712	4.748250818914633	0.010951117415126057	26620
27630	2763	381.1797137260437	9.107100430288346	9.046386930631508	0.29082196322525	9.738788577119724	8.692937846859	4.757666259870299	0.01106340252210459	26630
27640	2764	381.29097056388855	8.869203442589663	8.970438858927388	0.336836615801002	9.357119940389863	8.220932015433073	4.758915568620242	0.010862267779579386	26640
27650	2765	381.40144443511963	9.052861044064235	9.055061625033375	0.5188722472740251	9.985662205221619	8.231562098142994	4.760643216678918	0.011094740595547232	26650
27660	2766	381.513130903244	9.041658379858571	9.109019705576992	0.2775414306816612	9.288746940297624	8.357040574898152	4.771291654137437	0.01141614698131854	26660
27670	2767	381.6291537284851	8.807179068866342	9.077773510937876	0.5722205077780113	9.465785105731293	7.697475205323807	4.768463985022321	0.011631840878214613	26670
27680	2768	381.80506801605225	8.931211556618942	8.959546904705888	0.4216442550369027	9.56305143930005	8.238844023798817	4.767682659956351	0.011612216156096778	26680
27690	2769	382.0184848308563	9.05244327887405	9.168154994527626	0.43017351589895075	9.592595298039758	8.064389204935424	4.771933500433034	0.011357118272401519	26690
27700	2770	382.1494896411896	9.16414809410207	9.196272362305645	0.2604602082193141	9.474919307205944	8.71263058245632	4.769395421468482	0.011512377508801585	26700
27710	2771	382.2692611217499	9.155929845754368	9.17288275482749	0.3152914728997567	9.692849034366517	8.63421806134357	4.768637263250288	0.011330621543854811	26710
27720	2772	382.3791162967682	9.034737428421252	9.104987169484929	0.38003082942151606	9.65768071043281	8.475142255462426	4.770376739485256	0.011345874556365864	26720
27730	2773	382.48856472969055	8.857879425530438	8.948541853679433	0.48668849284980886	9.59265666741116	8.163550642913771	4.761910234869118	0.011206941546039568	26730
27740	2774	382.6026203632355	9.154619835600663	9.207340161161909	0.2781138498862499	9.645226439595847	8.611079828935845	4.746540933871219	0.010961478842133976	26740
27750	2775	382.7117099761963	9.080811314656268	9.10214807092987	0.34744776031527436	9.578165243694992	8.503897538386347	4.740347331867653	0.011028910102893127	26750
27760	2776	382.8214547634125	8.91102982868926	8.794183503765607	0.501365661920868	9.93996224199357	8.263619299301837	4.739610101180541	0.01095649331465547	26760
27770	2777	383.005019903183	8.97307427924857	9.061664272899886	0.2915771976088227	9.3363758175574	8.545135960298861	4.736468675019529	0.011089524850961808	26770
27780	2778	383.1223316192627	8.909201175241071	9.055041530883658	0.5774649134385484	9.645347173310961	7.886050202141129	4.735227265939136	0.011027514430246398	26780
27790	2779	383.2906231880188	8.913229525866404	9.034358744976977	0.36845988775076793	9.371424143593412	8.265523127234804	4.734643457027426	0.011049024202451872	26790
27800	2780	383.41911816596985	8.793969081974144	8.745639609663879	0.5317131487416691	9.648449055060594	8.014774280402932	4.733356746986926	0.010739132562376028	26800
27810	2781	383.5331406593323	8.96107052168001	9.001110002068309	0.6559775345359001	9.984306138438503	8.003238863075794	4.72977492247033	0.010912243935457568	26810
27820	2782	383.6515669822693	8.960732231688825	8.89315057922055	0.5052285544311225	9.966238775885667	8.390009675585622	4.718706126151386	0.010728621752181065	26820
27830	2783	383.7663142681122	8.718777989134416	8.60713404045616	0.41150466175927936	9.394395941414892	8.144312785549927	4.715708604959042	0.010830277466696464	26830
27840	2784	383.9214313030243	8.975241045489001	9.012628550986125	0.3180535264656913	9.390814139355397	8.4407493841268	4.718552367651037	0.010652392778376974	26840
27850	2785	384.07340908050537	8.845331974092481	8.736846836381355	0.6467698220067296	9.984847469074191	7.780982435886723	4.714190643560847	0.01083594235563719	26850
27860	2786	384.19205474853516	8.943022895206616	9.157430131475419	0.5066531817813139	9.641764567225179	8.312415062589622	4.709937391874348	0.01120108164247019	26860
27870	2787	384.30119132995605	9.016068135771459	8.962943957850607	0.379292980881713	9.54729475050212	8.557153683135098	4.712129160333023	0.011370259622518097	26870
27880	2788	384.4096574783325	9.197824902105948	9.163610249753841	0.4382460973763951	9.945702707530302	8.60866610938479	4.736214808912432	0.01127735168046052	26880
27890	2789	384.5197148323059	8.908460716778656	8.82818130060721	0.3469252087537403	9.667174658205864	8.539581022682079	4.731715018701292	0.011013886230172402	26890
27900	2790	384.6328721046448	9.052632309140895	9.120732242858335	0.5246820940242803	9.685503995424574	7.7649061320799735	4.736975893038514	0.010863173507225734	26900
27910	2791	384.81651163101196	8.901658924152482	8.96647620954705	0.3778040074873667	9.319351942404406	8.422187651829248	4.740188376644001	0.010969569958403832	26910
27920	2792	385.0006263256073	8.905222783303943	8.999680728787286	0.41751572558730277	9.506879956390335	8.357907523701455	4.734664825265626	0.010954278602740645	26920
27930	2793	385.12089252471924	8.992376901824054	8.971991268863153	0.42755723113025496	9.633498275591018	8.276821334083767	4.741444505850585	0.011070546872334537	26930
27940	2794	385.2351849079132	8.894767992106152	8.783866952060947	0.3952199979791206	9.540990302890936	8.270748974211106	4.746915921592898	0.011333168516103581	26940
27950	2795	385.3438847064972	8.909861261381916	8.771958410913452	0.5051972436193315	9.633676236251162	8.371396196297653	4.738472357943542	0.011445346426548332	26950
27960	2796	385.4558627605438	8.700524658077894	8.701408746814893	0.29503656119652216	9.092446260453979	8.111632349712153	4.727457203272343	0.011434571393368361	26960
27970	2797	385.5749309062958	9.156434737871358	9.302809267751275	0.6131702737140575	9.680346658835129	7.524312068643684	4.737823530118156	0.011247234043711567	26970
27980	2798	385.68785429000854	9.008216713648569	9.01945510044213	0.45906424123277706	9.630947817175178	8.261773201795434	4.734588128639148	0.01120861140532705	26980
27990	2799	385.8014888763428	8.949349544243082	8.907430709020298	0.4554805481973053	9.658310234644103	8.312486667881503	4.749507416211459	0.011158839453888392	26990
28000	2800	386.5951814651489	9.24125228178014	9.280216245842745	0.4773649886043671	9.941953042346835	8.255735185036546	4.7464258466106335	0.011323994432968132	27000
